,ID,Game,ReleaseDate,Developer,Publisher
879,874030,To the Core,2018-07-23,NHTV Breda University of Applied Sciences,NHTV Breda University of Applied Sciences
880,997180,be you,2019-02-04,louis morel,louis morel
881,891430,Rogue Heist,2019-08-21,Lifelike Studios,Time2Play Gaming Studios
882,350990,Bloodwood Reload,2015-11-02,Luminy Studios,Luminy Studios
883,982510,Dungeon Hunter 5,2019-05-21,Gameloft,Gameloft
884,686340,Insanity VR: Last Score,2017-08-15,Threevol,Threevol
885,944120,Abalyte,2018-10-15,Purple Studios,Purple Studios
886,802050,Rag Doll Joe,2019-12-08,GritStudios,GritStudios
887,684210,7,2018-01-25,Zac,Zac
888,351630,Fire With Fire Tower Attack and Defense,2016-03-29,Theory Georgiou,Theory Georgiou
889,1040820,Rumble Arena,2019-06-07,Rekall Games,Rekall Games
